ProbeName	groundControl	sim1G	spaceFlight
A_12_P159576	73.94704175925926	58.314701481481485	63.74689212962963
A_12_P179426	49.8495137962963	59.983876296296295	75.8732273148148
A_12_P106467	2110.2423	1767.754685185185	1878.9063407407405
A_12_P136220	107.38524203703703	102.09242925925925	146.69983037037036
A_12_P175442	35.27033546296296	37.79273064814816	35.21828722222222
A_12_P114115	959.6068948148148	1053.9727305555555	1070.2251222222221
A_12_P113953	160.38139148148147	165.06616999999997	182.6345337962963
A_12_P112933	1258.052584259259	1147.4549064814814	1151.4533777777779
A_12_P160293	2043.7914444444443	475.4101550925927	1486.0538206481485
A_12_P179150	1038.7254051851853	39.35706388888889	39.54545287037037
A_12_P111211	2803.9806509259256	4223.746148148148	4157.416962962963
A_12_P149443	245.3150601851851	292.25124750000003	298.14578435185183
A_12_P111152	333.0843583333334	528.5480068518518	534.5857301851852
A_12_P118491	1888.9600222222223	2183.0080111111115	2282.605312037037
A_12_P108909	2629.2179666666666	2499.5182	2476.820088888889
A_12_P133845	494.0821452777777	540.029708425926	317.4305661111111
A_12_P116080	5034.155148148147	5937.354351851852	6184.54525925926
A_12_P148555	6501.649435185186	6487.887944444444	7154.41586111111
A_12_P142271	114.00654370370371	129.55430388888888	136.13563416666668
A_12_P153746	43.81522398148149	39.621694999999995	38.56704046296296
A_12_P136768	34.126937407407404	34.981955	34.98021768518519
A_12_P151940	1629.8609953703708	1832.1087129629625	1670.6554638888892
A_12_P141990	33817.12937944444	41727.12653703704	40362.83962962963
A_12_P131725	7887.566601851852	11603.287118333334	3921.850382037037
A_12_P164184	37.882881759259256	38.9534662037037	37.294023055555556
A_12_P119535	33.66266092592593	30.31535333333333	33.544913703703706
A_12_P145493	102.79544694444444	89.25887287037035	94.55172379629629
A_12_P158440	53.22134925925926	54.445224074074076	56.754039999999996
A_12_P119814	31.68886296296296	33.778349722222224	32.96008481481481
A_12_P175085	545.2514212962964	572.0529537037037	568.2219796296296
A_12_P166944	1090.9350916666665	1068.9286185185185	1066.8068805555556
A_12_P112395	95.69818898148147	88.51626268518517	91.24341444444445
A_12_P148536	269.1182717592592	292.46724620370367	248.10867703703698
A_12_P109958	518.0646947222223	641.9783148148149	596.5783916666668
A_12_P178305	33.09166231481482	29.016338055555554	32.110627685185186
A_12_P107334	66.52621129629631	73.55603462962964	63.42082111111111
A_12_P100534	1631.9442435185185	1935.359078703704	2053.7646935185185
A_12_P112655	1173.0005962962962	1370.3189046296295	1364.7345796296295
A_12_P172898	2006.6931638888889	3237.782724074075	2398.4298712962964
A_12_P159211	569.0083435185185	794.2397542592595	379.50290879629625
A_12_P180915	679.4092801851851	676.5985064814814	680.142312037037
A_12_P115741	47.42019712962963	37.41630740740741	39.21857907407408
A_12_P168534	40.07540592592593	40.86652490740741	39.52340574074074
A_12_P112959	38.43927037037037	39.039226481481485	42.32235953703704
