ProbeName	groundControl	sim1G	spaceFlight
A_12_P111797	9628.38111111111	6022.738305555556	5853.298472222222
A_12_P174165	1899.831	750.827075	808.5290166666666
A_12_P140121	743.7666555555555	336.1838316666666	317.58185000000003
A_12_P171287	193.37445555555553	142.1701936111111	78.1755025
A_12_P118653	180.26311777777778	39.17247777777777	51.33310027777779
A_12_P116422	7823.876111111111	4857.575472222223	4523.542638888889
A_12_P107509	2901.3254444444447	1940.3269277777779	1895.4811166666668
A_12_P179320	1131.3495555555555	696.2392083333333	652.4150027777778
A_12_P113481	5565.072444444445	3419.1361944444457	3192.2822222222217
A_12_P102444	737.7310777777777	344.47027777777777	341.51453055555555
A_12_P145948	24420.227777777778	14763.194555555554	13552.23361111111
A_12_P138145	1568.1384444444445	975.3648500000002	1002.4912833333334
A_12_P151423	43.77219888888889	26.26462111111111	30.565121944444456
A_12_P173708	101.34119222222222	40.21462861111111	46.65977833333334
A_12_P152885	4839.845555555556	2874.4936944444444	2874.2132305555556
A_12_P103107	61.245398888888886	36.874185000000004	37.06175416666666
A_12_P103136	94.09562111111111	38.763263611111114	46.729864722222224
A_12_P118332	44.56382777777778	26.12029388888889	30.410192500000008
A_12_P166021	37.71134222222222	24.458904166666667	28.421724999999995
A_12_P152760	228.76435555555554	166.32190638888886	161.08515694444444
A_12_P151460	159.60168888888887	83.48773166666666	87.76223
A_12_P111289	39.06515444444444	24.592999444444448	27.91203472222222
A_12_P175750	281.16919999999993	107.9680408333333	137.9728777777778
A_12_P101852	8761.651777777777	5382.661305555555	5177.645638888888
A_12_P107605	390.18432222222225	236.15265555555555	306.3955194444444
A_12_P111751	64.19276888888889	36.271097222222224	40.114543055555544
A_12_P174134	50.119304444444445	33.30825972222222	34.38133805555556
A_12_P159125	49.747102222222225	29.317886944444435	33.16161027777778
A_12_P118566	138.46232666666666	63.042142222222225	70.01428083333333
A_12_P156843	151.3091511111111	44.16748999999999	53.92010416666667
A_12_P163920	76.17386888888889	38.56880861111111	42.344613888888915
A_12_P110274	39.93967000000001	25.27179055555556	26.322724722222222
A_12_P142876	2363.1818888888884	1224.9426722222224	1275.7478249999997
A_12_P119757	192.79225555555556	75.81755027777778	81.67802166666667
A_12_P147245	534.6735666666666	257.4157588888889	317.59234999999995
A_12_P175804	1803.1273333333334	834.7017083333335	832.4252222222225
A_12_P170974	40.109579999999994	24.316022222222227	27.840405277777766
A_12_P108790	74.27910666666666	38.416025555555564	46.46383222222222
A_12_P136159	57.29854666666667	38.094952500000005	32.22545916666665
A_12_P117384	5234.855	2888.143972222222	2546.823361111112
A_12_P175407	5290.536111111111	3052.222974999999	2944.8673138888894
A_12_P177535	3687.057555555556	2140.660544444444	1680.8476694444444
A_12_P145730	1170.4077333333335	616.8764972222222	620.6382694444445
A_12_P173522	382.40234444444445	292.9306250000001	284.8360611111111
A_12_P175283	266.5963	156.16155833333335	156.35890277777779
A_12_P173614	40.77879555555556	24.45298583333333	27.70686416666667
A_12_P102675	305.6301888888888	145.7026225	153.07964527777776
A_12_P141537	7686.9248	6563.415305555555	8935.083619444444
A_12_P104636	490.0446111111111	96.53578499999999	160.90500749999998
A_12_P136971	1595.1809666666668	996.352738888889	894.4144083333335
A_12_P147216	2054.0887777777775	1181.276280555555	1086.2847805555555
A_12_P108719	1238.7112333333332	731.3418944444444	733.1867916666666
A_12_P114266	55.807075555555556	29.694683611111106	34.8807475
A_12_P135321	1720.9942222222223	1132.9224166666668	1176.1304722222221
A_12_P167140	40.91889	27.71447277777778	30.178583611111108
A_12_P103997	816.0262666666667	557.8921611111112	536.3469972222224
A_12_P117814	43.30507111111111	30.435558611111112	33.15963416666667
A_12_P118582	36.102311111111106	25.931785555555553	27.881954444444442
A_12_P105609	51.73420333333334	33.87112333333333	38.060835000000004
A_12_P154381	7703.562444444445	4866.337111111111	4476.559388888888
A_12_P116306	40.010984444444446	26.89347805555555	29.66954
A_12_P119438	327.41656666666665	232.48903249999998	118.42566000000004
A_12_P103654	16275.965111111112	7614.146	8385.589722222221
A_12_P102122	87.03655999999998	62.958673055555565	58.44258277777778
A_12_P175604	1076.0632888888888	424.1557527777779	557.7162166666668
A_12_P172567	619.3182333333333	424.0743388888888	428.34338888888885
A_12_P110799	507.7749444444445	288.97620638888884	180.23525583333333
A_12_P155141	2212.940888888889	1317.210913888889	1188.6011888888886
A_12_P104745	9221.926666666668	5618.30075	5080.53125
A_12_P168552	40.58651111111111	24.20974805555555	28.129329166666665
A_12_P163803	60.252333333333326	38.65245999999999	44.25427527777777
A_12_P101842	860.9423333333333	449.318838888889	440.61736388888886
A_12_P168109	1093.1495999999997	690.2430777777777	665.6041555555554
A_12_P119762	180.75618888888891	81.81676249999997	92.0632711111111
A_12_P105969	1177.4286111111112	734.88235	581.9980972222223
RC11	37.029283333333325	23.338528333333333	28.099291111111107
A_12_P115735	1065.0527444444442	432.0798361111112	536.4794500000002
A_12_P152801	4310.718444444444	2453.9826527777777	2396.8563722222225
A_12_P181149	52.08166444444444	30.88155527777779	35.87670972222222
A_12_P147501	104.78219555555556	60.826973055555555	63.70403861111111
A_12_P106455	1128.6805555555557	456.70354444444445	465.27567138888884
A_12_P169775	53375.195555555554	31328.726833333334	31450.528055555555
A_12_P153500	1889.1503333333333	869.2128666666667	846.3271055555555
A_12_P138745	387.4981	273.42074472222225	195.1456275
